id,sku,name,type,categories,img_file,img_url,score,name_tokens,matching_tokens,flag_reason
74244,256,Scorpion Juice Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gh-advanced-nutrients-voodoo-juice-1l_1-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gh-advanced-nutrients-voodoo-juice-1l_1-1.png,0.333,juice lt scorpion,juice,
74243,982,Safer Fungicide RTU 32oz,simple,Organic Growing | Nutrients &amp; Supplements,fungicide-rtu.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/fungicide-rtu.jpg,0.667,fungicide rtu safer,fungicide rtu,
74242,2163,Rootbastic,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,rootbastic,,LOW_SCORE (0.00)
74241,3376,Root Royale Coco Bricks 5 kg,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Root_Royale_Easy_Load_Coco_Mesh_Grow_Bags_5_Gallon.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Root_Royale_Easy_Load_Coco_Mesh_Grow_Bags_5_Gallon.jpg,0.750,bricks coco root royale,coco root royale,
74240,2313,Root Riot Tray,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,714130-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/714130-01.jpg,0.000,riot root tray,,LOW_SCORE (0.00)
74239,2311,Root Riot Bag,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,HGC714129_62d01521-fda6-471d-b980-0221c4077a7e.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/HGC714129_62d01521-fda6-471d-b980-0221c4077a7e.jpg,0.500,bag riot root,,
74238,255,Revive Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-revive-guaranteed-analysis_2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-revive-guaranteed-analysis_2.jpg,0.500,lt revive,revive,
74237,454,Rapid Rooter Bag 50ct,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,hgc714135-01.png,https://hmoonhydro.com/wp-content/uploads/2026/02/hgc714135-01.png,0.500,bag ct rapid rooter,,
74236,991,Purespray Green 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,green purespray,,LOW_SCORE (0.00)
74235,2560,Pure Enzym Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,enzym lt pure,,LOW_SCORE (0.00)
74234,1856,Prop-O-Gator,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Prop_O_Gator_10Lt_webP-1-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Prop_O_Gator_10Lt_webP-1-scaled.png,1.000,gator prop,gator prop,
74233,2975,Power Roots plagron 500 ml,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,ps-co-1_3.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/ps-co-1_3.jpg,0.000,plagron power roots,,LOW_SCORE (0.00)
74232,2569,Power Roots,variable,Hydroponic Systems | Organic Growing | Nutrients &amp; Supplements,power-roots_567x567px-1200x1200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/power-roots_567x567px-1200x1200-1.jpg,1.000,power roots,power roots,
74231,2829,Poly Tubing Black 3/8 in 50 ft,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,hl-25056-_375in-black-tubing-pack-50ft.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/hl-25056-_375in-black-tubing-pack-50ft.jpg,0.667,black poly tubing,black tubing,
74230,2828,Poly Tubing Black 1/4 in 50 ft,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,HydroLogic_Poly_Tubing_Blue_14_in_50_ft_Roll_main_image-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/HydroLogic_Poly_Tubing_Blue_14_in_50_ft_Roll_main_image-1.png,0.667,black poly tubing,poly tubing,
74229,1600,Plantroids Gel,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,sl1600207_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/sl1600207_1.jpg,0.000,gel plantroids,,LOW_SCORE (0.00)
74228,2977,Plagron Pure Clean 500 ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,banner1-plagron-1080x1080-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/banner1-plagron-1080x1080-1.jpg,0.333,clean plagron pure,plagron,
74227,2974,Plagron Hydro B Set Lt,simple,Commercial Growing | Hydroponic Systems | Nutrients &amp; Supplements,banner1-plagron-1080x1080-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/banner1-plagron-1080x1080-1.jpg,0.333,hydro lt plagron,plagron,
74226,2207,Plagron Cocos B 0-4-2 /10 liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,banner1-plagron-1080x1080-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/banner1-plagron-1080x1080-1.jpg,0.500,cocos plagron,plagron,
74225,2208,Plagron Cocos A 0-4-2 /10 liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,banner1-plagron-1080x1080-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/banner1-plagron-1080x1080-1.jpg,0.500,cocos plagron,plagron,
74224,2572,Pk 13-14 5L,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Canna_PK_13_14_1L_main_image.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Canna_PK_13_14_1L_main_image.jpg,1.000,pk,pk,
74223,244,Piranha,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Advanced-Nutrients-Piranha-Liquid-1L.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Advanced-Nutrients-Piranha-Liquid-1L.png,1.000,piranha,piranha,
74222,3434,"PARAGRO Jumbo, x 6x4",simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,jumbo paragro,,LOW_SCORE (0.00)
74221,1940,Organic Feeder Packs 50ct,simple,Indoor Growing | Organic Growing | Nutrients &amp; Supplements,11940_3-3.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/11940_3-3.jpg,0.500,ct feeder organic packs,,
74220,2137,ONA Pro Mist 6oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,12415.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/12415.jpg,0.000,mist ona pro,,LOW_SCORE (0.00)
74219,3661,OG Oganics Bud Candy liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,og-organics-bud-candy-advanced-nutrients-1l_3.png,https://hmoonhydro.com/wp-content/uploads/2026/02/og-organics-bud-candy-advanced-nutrients-1l_3.png,0.750,bud candy og oganics,bud candy og,
74218,513,Oasis 1 1/Sheet 50ct,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,12029.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/12029.jpg,0.000,ct oasis sheet,,LOW_SCORE (0.00)
74217,3384,Neptunes Harvest 32oz 2-4-2,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,harvest neptunes,,LOW_SCORE (0.00)
74216,3545,NANO SULFURTERPENE Boost 250ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,boost nano sulfurterpene,,LOW_SCORE (0.00)
74215,148,Mykos WP 12oz,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,13986.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/13986.jpg,0.000,mykos wp,,LOW_SCORE (0.00)
74214,3453,MontereyBT R.T.U.32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,montereybt,,LOW_SCORE (0.00)
74213,1352,Monster Bloom 0 - 50 - 30/ 500G,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Grotek_Monster_Bloom_500g.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Grotek_Monster_Bloom_500g.png,1.000,bloom monster,bloom monster,
74212,2441,Mighty Bomb 32oz RTU,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,704634-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/704634-01.jpg,0.000,bomb mighty rtu,,LOW_SCORE (0.00)
74211,2547,Micro Kill Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,kill lt micro,,LOW_SCORE (0.00)
74210,938,MAMMOTH MICROBES 500ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,mammoth_si_5_gal_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/mammoth_si_5_gal_1.jpg,0.500,mammoth microbes,mammoth,
74209,1872,LT Tray 4 ft x 8 ft - Black,variable,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Trays Saucers,1x4ltblacktray.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/1x4ltblacktray.jpg,0.000,black lt tray,,LOW_SCORE (0.00)
74208,2597,LT Tray 1 ft x 4 ft - Black,variable,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Trays Saucers,1x4ltblacktray-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/1x4ltblacktray-1.jpg,0.000,black lt tray,,LOW_SCORE (0.00)
74207,162,Liquified Seaweed +Iron Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,iron liquified lt seaweed,,LOW_SCORE (0.00)
74206,2291,Liquid Ton-O-Bud Lt.0-10-6,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Ton_O_Bud_10Lt_webP-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Ton_O_Bud_10Lt_webP-scaled.png,0.750,bud liquid lt ton,bud lt ton,
74205,23,Liquid Humus Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,vgs1005-bl_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/vgs1005-bl_1.jpg,0.000,humus liquid lt,,LOW_SCORE (0.00)
74204,2737,Liquid All Purpose 4-1-3 - 1gal,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,jwjafst5fzd431aga2rj.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/jwjafst5fzd431aga2rj.jpg,0.000,all liquid purpose,,LOW_SCORE (0.00)
74203,3568,Jacks 5-50-18 UltraViolet 1kg,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,large_transparency-netbow_120-250__40874_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/large_transparency-netbow_120-250__40874_1.jpg,0.000,jacks ultraviolet,,LOW_SCORE (0.00)
74202,254,Iguana Juice Grow 4L,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Iguana_Juice_Grow_1L.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Iguana_Juice_Grow_1L.jpg,1.000,grow iguana juice,grow iguana juice,
74201,3307,Hyshield 1 liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,hyshield_1l-4.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/hyshield_1l-4.jpg,1.000,hyshield,hyshield,
74200,3482,HYGROBEN 500mL,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hygroben,,LOW_SCORE (0.00)
74199,2553,Hydro A&B Set,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,TrolMaster_Hydro-X_Pro_Controller_with_4-in-1_Sensor_main_image.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/TrolMaster_Hydro-X_Pro_Controller_with_4-in-1_Sensor_main_image.jpg,1.000,hydro,hydro,
74198,2552,Hydro A Set Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,TrolMaster_Hydro-X_Pro_Controller_with_4-in-1_Sensor_main_image-2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/TrolMaster_Hydro-X_Pro_Controller_with_4-in-1_Sensor_main_image-2.jpg,0.500,hydro lt,hydro,
74197,1620,HollandSecret Micro HW Lt.5-0-2,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hollandsecret hw lt micro,,LOW_SCORE (0.00)
74196,1574,Holland Secret Micro Lt. 5-0-2,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,HS_Hard_Water_Micro_10Lt_webP-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/HS_Hard_Water_Micro_10Lt_webP-scaled.png,0.500,holland lt micro secret,lt micro,
74195,1576,Holland Secret Grow Lt. 2-7-1,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,HS_GROW_10Lt_webP-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/HS_GROW_10Lt_webP-scaled.png,0.500,grow holland lt secret,grow lt,
74194,1578,Holland Secret Bloom Lt 0-6-4,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,HS_Bloom_10Lt_webP-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/HS_Bloom_10Lt_webP-scaled.png,0.500,bloom holland lt secret,bloom lt,
74193,2070,Hammerhead pk 4/10 Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hammerhead lt pk,,LOW_SCORE (0.00)
74191,1952,Gro Pro Root Master Pot 12 in,variable,Containers &amp; Pots,gropro-rtmp-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gropro-rtmp-1.png,0.000,gro master pot pro root,,LOW_SCORE (0.00)
74190,3653,GREEN wash Label 500ml,simple,Commercial Growing | Hydroponic Systems | Organic Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,green label wash,,LOW_SCORE (0.00)
74189,3648,GREASE yellow Finisher 1 liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,finisher grease yellow,,LOW_SCORE (0.00)
74188,3652,GREASE GREEN wash 1000ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,storephoto3__36525_10.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/storephoto3__36525_10.jpg,0.000,grease green wash,,LOW_SCORE (0.00)
74187,2048,Graduated Cylinder 500 ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,740605-01_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/740605-01_1.jpg,0.000,cylinder graduated,,LOW_SCORE (0.00)
74186,3426,Fox Farm Ph UP 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,strawberry-fields-fox-farm-2017-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/strawberry-fields-fox-farm-2017-324x324-1.jpg,0.500,farm fox ph up,farm fox,
74185,1814,FLOWER BOX F.H.D.4/qts,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,flower qts,,LOW_SCORE (0.00)
74184,2548,FloraFlex 8 in FloraCap 2.0,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,FloraFlex_8_in_FloraCap_3.0_Top_Feed_Dripper_for_Rockwool_Cubes_main_image.png,https://hmoonhydro.com/wp-content/uploads/2026/02/FloraFlex_8_in_FloraCap_3.0_Top_Feed_Dripper_for_Rockwool_Cubes_main_image.png,1.000,floracap floraflex,floracap floraflex,
74183,3169,FloraFlex 6 in PotPro Pot,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,6in_1gal_main_v2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/6in_1gal_main_v2.jpg,0.000,floraflex pot potpro,,LOW_SCORE (0.00)
74182,3419,FloraFlex - Stacker,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,6__to_8__stacker-gigapixel-high_fidelity_v2-3x_dc44b69d-2c1c-4b55-8c73-976e75008053.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/6__to_8__stacker-gigapixel-high_fidelity_v2-3x_dc44b69d-2c1c-4b55-8c73-976e75008053.jpg,0.500,floraflex stacker,stacker,
74181,2135,FloraFl Tubing 1/4 in OD 100`,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,FloraFlex_3_16_in_ID_-_1_4_in_OD_Green_Tubing_100_ft_Roll_main_image.png,https://hmoonhydro.com/wp-content/uploads/2026/02/FloraFlex_3_16_in_ID_-_1_4_in_OD_Green_Tubing_100_ft_Roll_main_image.png,0.667,florafl od tubing,od tubing,
74180,1778,Flawless Finish,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-flawless-finish_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-flawless-finish_1.png,1.000,finish flawless,finish flawless,
74179,1746,Flame Defender 2kg,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,defender flame,,LOW_SCORE (0.00)
74178,3459,F.F. Air Bleed Valve 3/4 cs/6,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,FloraFlex_Air_Bleed_Valve_3_4_in.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/FloraFlex_Air_Bleed_Valve_3_4_in.jpg,0.750,air bleed cs valve,air bleed valve,
74177,2107,Easy Grow Plus 2 Kg,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Easy_Grow_500Gr_webP-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Easy_Grow_500Gr_webP-scaled.png,0.667,easy grow plus,easy grow,
74176,3425,Dyna Ph UP 32oz,variable,Hydroponic Systems | Indoor Growing | Meters &amp; Monitoring | Nutrients &amp; Supplements,dgphd-032_l_2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/dgphd-032_l_2.jpg,0.000,dyna ph up,,LOW_SCORE (0.00)
74175,857,Digital Scale with 4L Bowl/w Bo,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,grow1-508731_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/grow1-508731_l.jpg,0.000,bo bowl digital scale,,LOW_SCORE (0.00)
74174,2237,Dead Bug Concentrate 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements | Pest &amp; Disease Control,tu-722370-12o_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/tu-722370-12o_1.png,0.000,bug concentrate dead,,LOW_SCORE (0.00)
74173,2130,Dead Bug 32oz RTU,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements | Pest &amp; Disease Control,704634-01-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/704634-01-1.jpg,0.000,bug dead rtu,,LOW_SCORE (0.00)
74172,3015,D.T.E. LIQUID BLOOM 2-6-4 1GAL,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,970d6493__advancedMotherEarthTeaBloom.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/970d6493__advancedMotherEarthTeaBloom.jpg,0.000,bloom liquid,,LOW_SCORE_VENDOR (0.00)
74171,1901,Connoisseur Grow B Lt pHP,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gh-advanced-nutrients-connoisseur-grow-part-b.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gh-advanced-nutrients-connoisseur-grow-part-b.png,0.500,connoisseur grow lt php,connoisseur grow,
74170,1897,Connoisseur Bloom B Lt pHP,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l.png,0.500,bloom connoisseur lt php,bloom connoisseur,
74169,2179,Connoisseur Bloom A Lt pHP,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-1.png,0.500,bloom connoisseur lt php,bloom connoisseur,
74168,1886,Connoisseur Bloom A liter,simple,Organic Growing | Nutrients &amp; Supplements,advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-2.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-2.png,1.000,bloom connoisseur,bloom connoisseur,
74167,2182,Connoisseur B 4L Bloom(pHP),variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Advanced_Nutrients_pH_Perfect_Sensi_Bloom_Parts_A_B_4l.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Advanced_Nutrients_pH_Perfect_Sensi_Bloom_Parts_A_B_4l.png,0.333,bloom connoisseur php,bloom,
74166,2180,Connoisseur A Bloom (pHP),variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-3.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-ph-perfect-connoisseur-bloom-part-b-23l-3.png,0.667,bloom connoisseur php,bloom connoisseur,
74165,1773,Connoisseur (Part-B)Grow 4L,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gh-advanced-nutrients-connoisseur-grow-part-b-2.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gh-advanced-nutrients-connoisseur-grow-part-b-2.png,1.000,connoisseur grow part,connoisseur grow part,
74164,238,Connoisseur (Part-A)GROW,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gh-advanced-nutrients-connoisseur-grow-part-a_2.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gh-advanced-nutrients-connoisseur-grow-part-a_2.png,1.000,connoisseur grow part,connoisseur grow part,
74161,2740,Cocotek Bloom B Qts,simple,Commercial Growing | Hydroponic Systems | Nutrients &amp; Supplements,726912-02.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/726912-02.jpg,0.000,bloom cocotek qts,,LOW_SCORE (0.00)
74160,1803,Coco B Plagron liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gg-630311.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/gg-630311.jpg,0.000,coco plagron,,LOW_SCORE (0.00)
74159,3520,Coco A Plagron liter,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Cyco-Coco-Coir-HGC760848-01_664114fa-56ce-4def-b35d-b4311cb0d67c.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Cyco-Coco-Coir-HGC760848-01_664114fa-56ce-4def-b35d-b4311cb0d67c.jpg,0.500,coco plagron,coco,
74158,868,Clonex Rooting Gel,variable,Cloning Systems | Hydroponic Systems | Indoor Growing | Propagation &amp; Cloning,11837_2_1_1_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/11837_2_1_1_1.jpg,0.500,clonex gel rooting,,
74156,35,Clean Leaf RTU 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,rx-green-clean-coco-100-rtu-full-pallet_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/rx-green-clean-coco-100-rtu-full-pallet_1.png,0.667,clean leaf rtu,clean rtu,
74155,34,Clean Leaf Concentrate 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,clean concentrate leaf,,LOW_SCORE (0.00)
74154,3539,CANNA PLANT WASH 250ml,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,tec101_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/tec101_1.jpg,0.000,canna plant wash,,LOW_SCORE (0.00)
74153,145,CalCarb,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,xtreme-gardening-calcarb-scaled.png,https://hmoonhydro.com/wp-content/uploads/2026/02/xtreme-gardening-calcarb-scaled.png,1.000,calcarb,calcarb,
74152,1615,Cal-Pow,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,cal pow,,LOW_SCORE (0.00)
74151,1777,Bud Ignitor (FIRE)250ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gh-advanced-nutrients-bud-ignitor_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gh-advanced-nutrients-bud-ignitor_1.png,0.667,bud fire ignitor,bud ignitor,
74150,245,Bud Blood,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,advanced-nutrients-bud-blood-powder_5.png,https://hmoonhydro.com/wp-content/uploads/2026/02/advanced-nutrients-bud-blood-powder_5.png,1.000,blood bud,blood bud,
74149,2401,Blossom Builder,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,138403.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/138403.jpg,0.000,blossom builder,,LOW_SCORE (0.00)
74148,3649,Bloom GREASE canna,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,Canna_Aqua_Flores_A_Plus_B.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Canna_Aqua_Flores_A_Plus_B.jpg,0.333,bloom canna grease,canna,
74147,2263,Big Mama 8 in x 8 in x 8 1 pi,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,grodan_stonewool_rockwool_big_mama_gro_block_8_inch_8_x_8_x_8_713088-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/grodan_stonewool_rockwool_big_mama_gro_block_8_inch_8_x_8_x_8_713088-01.jpg,0.667,big mama pi,big mama,
