id,sku,name,type,categories,img_file,img_url,score,name_tokens,matching_tokens,flag_reason
74317,797,3 Site Plug,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,plug site,,LOW_SCORE (0.00)
74316,817,3 Neoprene Insert,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,171375_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/171375_l.jpg,0.000,insert neoprene,,LOW_SCORE (0.00)
74315,1353,3.75 Neoprene Insert,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,171375_l-2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/171375_l-2.jpg,0.000,insert neoprene,,LOW_SCORE (0.00)
74314,1896,"3-Way Soil-pH,Temp.Fertility",simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,mgmlp1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/mgmlp1.jpg,0.000,fertility ph soil temp way,,LOW_SCORE (0.00)
74310,1054,24-7 PPM Replacement Probe,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,71aLqFZMQcL._AC_SL1500_5b31f154-26d8-4a47-b1d1-27a0f6ccbd07.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/71aLqFZMQcL._AC_SL1500_5b31f154-26d8-4a47-b1d1-27a0f6ccbd07.jpg,0.000,ppm probe replacement,,LOW_SCORE (0.00)
74309,1053,24-7 pH Replacement Probe,simple,Hydroponic Systems | Indoor Growing | Meters &amp; Monitoring | Nutrients &amp; Supplements,71aLqFZMQcL._AC_SL1500_5b31f154-26d8-4a47-b1d1-27a0f6ccbd07-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/71aLqFZMQcL._AC_SL1500_5b31f154-26d8-4a47-b1d1-27a0f6ccbd07-1.jpg,0.000,ph probe replacement,,LOW_SCORE (0.00)
74307,1465,20gal Reservoir Lid,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,115gallonbotanicarepremiumlid_1-2.png,https://hmoonhydro.com/wp-content/uploads/2026/02/115gallonbotanicarepremiumlid_1-2.png,0.000,lid reservoir,,LOW_SCORE (0.00)
74306,1464,20gal Reservoir Bottom,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,70gallonmulti-res.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/70gallonmulti-res.jpg,0.000,bottom reservoir,,LOW_SCORE (0.00)
74304,2893,20 double HEAVEY DUTY Saucers,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,double duty heavey saucers,,LOW_SCORE (0.00)
74303,3420,20 ml syringe Sterile/clear,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,clear sterile syringe,,LOW_SCORE (0.00)
74302,2216,2` Power Veg. 24 w uv,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,901596-02.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/901596-02.jpg,0.000,power uv veg,,LOW_SCORE (0.00)
74300,3066,2 ft x 4 ft Propagation Tray,simple,Commercial Growing | Water &amp; Filtration,726432-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/726432-01.jpg,0.000,propagation tray,,LOW_SCORE (0.00)
74298,2894,17 Double HEAVEY DUTY Saucers,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,double duty heavey saucers,,LOW_SCORE (0.00)
74297,1418,16/ 9-Pattern Rain Wand,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,hpxzcisgsei1nu8zqlwo-scaled.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/hpxzcisgsei1nu8zqlwo-scaled.jpg,0.000,pattern rain wand,,LOW_SCORE (0.00)
74296,3624,16 Black Heavey Gage Vinyl s,simple,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,736000_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/736000_l.jpg,0.000,black gage heavey vinyl,,LOW_SCORE (0.00)
74295,2987,14 x 25' Can Duct w/ 2 clamps,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,400014_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/400014_l.jpg,0.000,clamps duct,,LOW_SCORE (0.00)
74293,3623,14 black heavey gage vinyl,simple,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,725578-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/725578-01.jpg,0.000,black gage heavey vinyl,,LOW_SCORE (0.00)
74291,3660,125 watt Sunblaster CFL,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,sl0900163.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/sl0900163.jpg,0.000,cfl sunblaster watt,,LOW_SCORE (0.00)
74290,3508,115 Reservoir Lid - W,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,115gallonbotanicarepremiumlid_1-4.png,https://hmoonhydro.com/wp-content/uploads/2026/02/115gallonbotanicarepremiumlid_1-4.png,0.000,lid reservoir,,LOW_SCORE (0.00)
74287,1811,10-Outlet Plastic Manifold,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,728446-01_1-2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/728446-01_1-2.jpg,0.000,manifold outlet plastic,,LOW_SCORE (0.00)
74279,1640,1.5 Neoprene Inserts,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,BCPTNEOPC.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/BCPTNEOPC.jpg,0.000,inserts neoprene,,LOW_SCORE (0.00)
74278,1392,1 1/Tube Drain Bulk Head,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,bulk drain head tube,,LOW_SCORE (0.00)
74276,1618,Yield Up,variable,Nutrients &amp; Supplements,Arvum-Plant_testing_ImagesYield-Consistency-Check-Upv1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/Arvum-Plant_testing_ImagesYield-Consistency-Check-Upv1.png,0.000,up yield,,LOW_SCORE (0.00)
74273,2564,Vita Race,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,race vita,,LOW_SCORE (0.00)
74272,261,VHO Foliar,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,foliar vho,,LOW_SCORE (0.00)
74269,2776,"Tarantula Liquid Fertilizer,Qts",simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,ogf103.gif,https://hmoonhydro.com/wp-content/uploads/2026/02/ogf103.gif,0.000,fertilizer liquid qts tarantula,,LOW_SCORE (0.00)
74266,2708,Supernatural Gro Terra,variable,Hydroponic Systems | Indoor Growing | Organic Growing | Nutrients &amp; Supplements,717336-01_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/717336-01_1.jpg,0.000,gro supernatural terra,,LOW_SCORE (0.00)
74265,2713,Supernatural Bloom Terra 1kg,simple,Hydroponic Systems | Indoor Growing | Organic Growing | Nutrients &amp; Supplements,717318-01_1-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/717318-01_1-1.jpg,0.000,bloom supernatural terra,,LOW_SCORE (0.00)
74263,3547,SUPER Canna Laco Serum 250 ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-cannabis-seeds.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-cannabis-seeds.png,0.000,canna laco serum super,,LOW_SCORE (0.00)
74262,2563,Sugar Royal Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,lt royal sugar,,LOW_SCORE (0.00)
74261,3385,Sugar Peak 32oz Vegetative3-1-5,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,hospgf5gal_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/hospgf5gal_1.png,0.000,peak sugar vegetative,,LOW_SCORE (0.00)
74260,3332,Single-Use 6 in FloraCap®,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,floracapsinglea.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/floracapsinglea.jpg,0.000,floracap single use,,LOW_SCORE (0.00)
74256,978,Serenade Garden RTU 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,704341-01_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/704341-01_1.jpg,0.000,garden rtu serenade,,LOW_SCORE (0.00)
74245,3546,Seawater Extract = Flavor 250ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,extract flavor seawater,,LOW_SCORE (0.00)
74242,2163,Rootbastic,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,rootbastic,,LOW_SCORE (0.00)
74240,2313,Root Riot Tray,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,714130-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/714130-01.jpg,0.000,riot root tray,,LOW_SCORE (0.00)
74236,991,Purespray Green 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,green purespray,,LOW_SCORE (0.00)
74235,2560,Pure Enzym Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,enzym lt pure,,LOW_SCORE (0.00)
74233,2975,Power Roots plagron 500 ml,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,ps-co-1_3.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/ps-co-1_3.jpg,0.000,plagron power roots,,LOW_SCORE (0.00)
74229,1600,Plantroids Gel,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,sl1600207_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/sl1600207_1.jpg,0.000,gel plantroids,,LOW_SCORE (0.00)
74222,3434,"PARAGRO Jumbo, x 6x4",simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,jumbo paragro,,LOW_SCORE (0.00)
74220,2137,ONA Pro Mist 6oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,12415.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/12415.jpg,0.000,mist ona pro,,LOW_SCORE (0.00)
74218,513,Oasis 1 1/Sheet 50ct,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,12029.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/12029.jpg,0.000,ct oasis sheet,,LOW_SCORE (0.00)
74217,3384,Neptunes Harvest 32oz 2-4-2,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,harvest neptunes,,LOW_SCORE (0.00)
74216,3545,NANO SULFURTERPENE Boost 250ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,boost nano sulfurterpene,,LOW_SCORE (0.00)
74215,148,Mykos WP 12oz,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,13986.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/13986.jpg,0.000,mykos wp,,LOW_SCORE (0.00)
74214,3453,MontereyBT R.T.U.32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,montereybt,,LOW_SCORE (0.00)
74212,2441,Mighty Bomb 32oz RTU,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,704634-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/704634-01.jpg,0.000,bomb mighty rtu,,LOW_SCORE (0.00)
74211,2547,Micro Kill Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,kill lt micro,,LOW_SCORE (0.00)
74209,1872,LT Tray 4 ft x 8 ft - Black,variable,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Trays Saucers,1x4ltblacktray.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/1x4ltblacktray.jpg,0.000,black lt tray,,LOW_SCORE (0.00)
74208,2597,LT Tray 1 ft x 4 ft - Black,variable,Containers &amp; Pots | Hydroponic Systems | Indoor Growing | Trays Saucers,1x4ltblacktray-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/1x4ltblacktray-1.jpg,0.000,black lt tray,,LOW_SCORE (0.00)
74207,162,Liquified Seaweed +Iron Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,iron liquified lt seaweed,,LOW_SCORE (0.00)
74205,23,Liquid Humus Lt,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,vgs1005-bl_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/vgs1005-bl_1.jpg,0.000,humus liquid lt,,LOW_SCORE (0.00)
74204,2737,Liquid All Purpose 4-1-3 - 1gal,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,jwjafst5fzd431aga2rj.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/jwjafst5fzd431aga2rj.jpg,0.000,all liquid purpose,,LOW_SCORE (0.00)
74203,3568,Jacks 5-50-18 UltraViolet 1kg,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,large_transparency-netbow_120-250__40874_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/large_transparency-netbow_120-250__40874_1.jpg,0.000,jacks ultraviolet,,LOW_SCORE (0.00)
74200,3482,HYGROBEN 500mL,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hygroben,,LOW_SCORE (0.00)
74197,1620,HollandSecret Micro HW Lt.5-0-2,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hollandsecret hw lt micro,,LOW_SCORE (0.00)
74193,2070,Hammerhead pk 4/10 Lt,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,hammerhead lt pk,,LOW_SCORE (0.00)
74191,1952,Gro Pro Root Master Pot 12 in,variable,Containers &amp; Pots,gropro-rtmp-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/gropro-rtmp-1.png,0.000,gro master pot pro root,,LOW_SCORE (0.00)
74190,3653,GREEN wash Label 500ml,simple,Commercial Growing | Hydroponic Systems | Organic Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,green label wash,,LOW_SCORE (0.00)
74189,3648,GREASE yellow Finisher 1 liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,finisher grease yellow,,LOW_SCORE (0.00)
74188,3652,GREASE GREEN wash 1000ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,storephoto3__36525_10.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/storephoto3__36525_10.jpg,0.000,grease green wash,,LOW_SCORE (0.00)
74187,2048,Graduated Cylinder 500 ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,740605-01_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/740605-01_1.jpg,0.000,cylinder graduated,,LOW_SCORE (0.00)
74185,1814,FLOWER BOX F.H.D.4/qts,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,flower qts,,LOW_SCORE (0.00)
74183,3169,FloraFlex 6 in PotPro Pot,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,6in_1gal_main_v2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/6in_1gal_main_v2.jpg,0.000,floraflex pot potpro,,LOW_SCORE (0.00)
74179,1746,Flame Defender 2kg,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,defender flame,,LOW_SCORE (0.00)
74176,3425,Dyna Ph UP 32oz,variable,Hydroponic Systems | Indoor Growing | Meters &amp; Monitoring | Nutrients &amp; Supplements,dgphd-032_l_2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/dgphd-032_l_2.jpg,0.000,dyna ph up,,LOW_SCORE (0.00)
74175,857,Digital Scale with 4L Bowl/w Bo,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,grow1-508731_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/grow1-508731_l.jpg,0.000,bo bowl digital scale,,LOW_SCORE (0.00)
74174,2237,Dead Bug Concentrate 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements | Pest &amp; Disease Control,tu-722370-12o_1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/tu-722370-12o_1.png,0.000,bug concentrate dead,,LOW_SCORE (0.00)
74173,2130,Dead Bug 32oz RTU,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements | Pest &amp; Disease Control,704634-01-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/704634-01-1.jpg,0.000,bug dead rtu,,LOW_SCORE (0.00)
74172,3015,D.T.E. LIQUID BLOOM 2-6-4 1GAL,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,970d6493__advancedMotherEarthTeaBloom.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/970d6493__advancedMotherEarthTeaBloom.jpg,0.000,bloom liquid,,LOW_SCORE_VENDOR (0.00)
74161,2740,Cocotek Bloom B Qts,simple,Commercial Growing | Hydroponic Systems | Nutrients &amp; Supplements,726912-02.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/726912-02.jpg,0.000,bloom cocotek qts,,LOW_SCORE (0.00)
74160,1803,Coco B Plagron liter,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,gg-630311.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/gg-630311.jpg,0.000,coco plagron,,LOW_SCORE (0.00)
74155,34,Clean Leaf Concentrate 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,clean concentrate leaf,,LOW_SCORE (0.00)
74154,3539,CANNA PLANT WASH 250ml,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,tec101_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/tec101_1.jpg,0.000,canna plant wash,,LOW_SCORE (0.00)
74152,1615,Cal-Pow,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,cal pow,,LOW_SCORE (0.00)
74149,2401,Blossom Builder,variable,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,138403.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/138403.jpg,0.000,blossom builder,,LOW_SCORE (0.00)
74145,1055,B'Cuzz Grow 12oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,138401-250_1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/138401-250_1.jpg,0.000,cuzz grow,,LOW_SCORE (0.00)
74144,1058,B'Cuzz Bloom 12oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,138401-250_1-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/138401-250_1-1.jpg,0.000,bloom cuzz,,LOW_SCORE (0.00)
74141,2344,Azaguard 32oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,category-nutrients-supplements.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-nutrients-supplements.png,0.000,azaguard,,LOW_SCORE (0.00)
74140,3486,AquaVita 1.5L/Min Air Pump,simple,Hydroponic Systems | Indoor Growing | Irrigation &amp; Watering,600203_l.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/600203_l.jpg,0.000,air aquavita min pump,,LOW_SCORE (0.00)
74139,2799,Apple Crumble 6oz,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,OCMOGL01LJGAC.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/OCMOGL01LJGAC.jpg,0.000,apple crumble,,LOW_SCORE (0.00)
74138,2933,AN Rino Skin,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,og-organics-bud-candy-advanced-nutrients-1l_3.png,https://hmoonhydro.com/wp-content/uploads/2026/02/og-organics-bud-candy-advanced-nutrients-1l_3.png,0.000,rino skin,,LOW_SCORE (0.00)
74136,2935,AN REVIVE,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,og-organics-bud-candy-advanced-nutrients-1l_3.png,https://hmoonhydro.com/wp-content/uploads/2026/02/og-organics-bud-candy-advanced-nutrients-1l_3.png,0.000,revive,,LOW_SCORE (0.00)
74127,3651,ALFALFA GREASE extract 1000ml,simple,Hydroponic Systems | Indoor Growing | Organic Growing | Nutrients &amp; Supplements,growfer001.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/growfer001.jpg,0.000,alfalfa extract grease,,LOW_SCORE (0.00)
74126,3543,ALFALFA EXTRACT - YIELD 250ml,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,growfer001-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/growfer001-1.jpg,0.000,alfalfa extract yield,,LOW_SCORE (0.00)
74125,633,"A.N. Nirvana Fertilizer, 500ml",simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,og-organics-bud-candy-advanced-nutrients-1l_3.png,https://hmoonhydro.com/wp-content/uploads/2026/02/og-organics-bud-candy-advanced-nutrients-1l_3.png,0.000,fertilizer nirvana,,LOW_SCORE (0.00)
73157,,Mother Earth Organic Super Tea Bloom,grouped,Nutrients &amp; Supplements,advancedMotherEarthTeaBloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedMotherEarthTeaBloom.jpg,0.000,bloom earth mother organic super tea,,LOW_SCORE (0.00)
73156,,ONA Gel Pro,grouped,Odor Control,OCMOBK150DWPRO-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/OCMOBK150DWPRO-1.jpg,0.000,gel ona pro,,LOW_SCORE (0.00)
73153,HMH-NUT-BIGBUD-LIQ,Big Bud Bloom Booster (Liquid),grouped,Nutrients &amp; Supplements,advancedBigBudLiquid.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedBigBudLiquid.jpg,0.000,big bloom booster bud liquid,,LOW_SCORE (0.00)
73147,,Holland Secret Micro,grouped,Nutrients &amp; Supplements,HSMicro.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HSMicro.jpg,0.000,holland micro secret,,LOW_SCORE (0.00)
73146,,Holland Secret Micro H.W,grouped,Nutrients &amp; Supplements,HSMicro.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HSMicro.jpg,0.000,holland micro secret,,LOW_SCORE (0.00)
73145,,Holland Secret Grow,grouped,Nutrients &amp; Supplements,HSGrow.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HSGrow.jpg,0.000,grow holland secret,,LOW_SCORE (0.00)
73144,,Holland Secret Bloom,grouped,Nutrients &amp; Supplements,HSBloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HSBloom.jpg,0.000,bloom holland secret,,LOW_SCORE (0.00)
73139,,Sensi Bloom part A,grouped,Nutrients &amp; Supplements,SensiBloomA.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/SensiBloomA.jpg,0.000,bloom part sensi,,LOW_SCORE (0.00)
73138,,Sensi Bloom part B,grouped,Nutrients &amp; Supplements,SensiBloomA.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/SensiBloomA.jpg,0.000,bloom part sensi,,LOW_SCORE (0.00)
73137,,Big Bloom Liquid Plant Food,grouped,Nutrients &amp; Supplements,product_BIGBLOOM.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/product_BIGBLOOM.jpg,0.000,big bloom food liquid plant,,LOW_SCORE (0.00)
73136,,Spray N Grow,grouped,Nutrients &amp; Supplements,32-oz.-sprayNgrow.jpg,https://hmoonhydro.com/wp-content/uploads/2023/02/32-oz.-sprayNgrow.jpg,0.000,grow spray,,LOW_SCORE (0.00)
73131,9.78093E+12,Ed Rosenthal Marijuana Grower's Handbook,simple,Books,MGH2_cover_web_2013.jpg,https://hmoonhydro.com/wp-content/uploads/2021/03/MGH2_cover_web_2013.jpg,0.000,ed grower handbook marijuana rosenthal,,LOW_SCORE (0.00)
73130,HMH2080,Terpinator 0 - 0 - 4,grouped,Nutrients &amp; Supplements,2.png,https://hmoonhydro.com/wp-content/uploads/2019/09/2.png,0.000,terpinator,,LOW_SCORE (0.00)
73127,hmh01906,Carb O Naria 0-0-0.3,grouped,Nutrients &amp; Supplements,carbonaria.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/carbonaria.jpg,0.000,carb naria,,LOW_SCORE (0.00)
73126,hmh01871,Sticky Whitefly Trap 3/Pack,simple,Pest &amp; Disease Control,yello-stivky-traps.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/yello-stivky-traps.jpg,0.000,sticky trap whitefly,,LOW_SCORE (0.00)
73111,hmh01776,ROSIN PRO PRESS CO. Pneumatic,grouped,Harvesting &amp; Processing,1520-3.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/1520-3.jpg,0.000,co pneumatic press pro rosin,,LOW_SCORE (0.00)
