timestamp,entity_type,entity_id,title,handle,action,status,error
2025-12-20T05:27:52.700Z,product,gid://shopify/Product/8043109056586,Eco Commercial Air-5,eco-commercial-air-5,delete,success,
2025-12-20T05:27:53.364Z,product,gid://shopify/Product/8043109089354,Flora Series Performance Pack (Complete 8 week grow/bloom starter kit),flora-series-performance-pack-complete-8-week-grow-bloom-starter-kit,delete,success,
2025-12-20T05:27:54.047Z,product,gid://shopify/Product/8043109122122,Dyna Bloom Quart,dyna-bloom-quart,delete,success,
2025-12-20T05:27:54.607Z,product,gid://shopify/Product/8043109253194,FLOAT KIT MERLIN GARDEN PRO,float-kit-merlin-garden-pro,delete,success,
2025-12-20T05:27:55.321Z,product,gid://shopify/Product/8043109285962,Flora Micro 15 gal,flora-micro-15-gal,delete,success,
2025-12-20T05:27:56.098Z,product,gid://shopify/Product/8043109318730,Eye Hortilux e-Start Metal Halide  1000Watt,eye-hortilux-e-start-metal-halide-1000watt,delete,success,
2025-12-20T05:27:56.768Z,product,gid://shopify/Product/8043109351498,Flora Bloom 15 gal,flora-bloom-15-gal,delete,success,
2025-12-20T05:27:57.450Z,product,gid://shopify/Product/8043109384266,Flora Bloom 6 gal,flora-bloom-6-gal,delete,success,
2025-12-20T05:27:58.132Z,product,gid://shopify/Product/8043109417034,Flavor-Ful 1 gal,flavor-ful-1-gal,delete,success,
2025-12-20T05:27:58.891Z,product,gid://shopify/Product/8043109449802,FloraGro 1 qt,floragro-1-qt,delete,success,
2025-12-20T05:27:59.571Z,product,gid://shopify/Product/8043109482570,Eye Hortilux® CMH 315 Lamp,eye-hortilux-cmh-315-lamp-4,delete,success,
2025-12-20T05:28:00.189Z,product,gid://shopify/Product/8043109515338,EcoPlus 633 GPH,ecoplus-633-gph,delete,success,
2025-12-20T05:28:00.766Z,product,gid://shopify/Product/8043109548106,FloraBlend qt,florablend-qt,delete,success,
2025-12-20T05:28:01.514Z,product,gid://shopify/Product/8043109580874,Flora Micro 6 gal,flora-micro-6-gal,delete,success,
2025-12-20T05:28:02.199Z,product,gid://shopify/Product/8043109613642,FloraDuo A 16 oz,floraduo-a-16-oz,delete,success,
2025-12-20T05:28:02.865Z,product,gid://shopify/Product/8043109646410,FloraDuo A 2.5 gal,floraduo-a-2-5-gal,delete,success,
2025-12-20T05:28:03.519Z,product,gid://shopify/Product/8043109679178,Final Phase (1 lt),final-phase-1-lt,delete,success,
2025-12-20T05:28:04.153Z,product,gid://shopify/Product/8043109711946,FloraDuo B 16 oz,floraduo-b-16-oz,delete,success,
2025-12-20T05:28:04.787Z,product,gid://shopify/Product/8043109744714,Flashgro 100' Roll,flashgro-100-roll,delete,success,
2025-12-20T05:28:05.424Z,product,gid://shopify/Product/8043109777482,FloraBlend 2.5 gal,florablend-2-5-gal,delete,success,
2025-12-20T05:28:06.048Z,product,gid://shopify/Product/8043109810250,FloraDuo B 6 gal,floraduo-b-6-gal,delete,success,
2025-12-20T05:28:06.838Z,product,gid://shopify/Product/8043109843018,Flora Bloom 1 qt,flora-bloom-1-qt,delete,success,
2025-12-20T05:28:07.510Z,product,gid://shopify/Product/8043109875786,Face Fat Auto –  8 Seed pk,face-fat-auto-8-seed-pk,delete,success,
2025-12-20T05:28:08.314Z,product,gid://shopify/Product/8043109908554,Flora Shield 1 qt,flora-shield-1-qt,delete,success,
2025-12-20T05:28:08.935Z,product,gid://shopify/Product/8043109941322,Flora Micro 1 qt,flora-micro-1-qt,delete,success,
2025-12-20T05:28:09.635Z,product,gid://shopify/Product/8043109974090,"F.H.D. Super Saucer 8""",f-h-d-super-saucer-8,delete,success,
2025-12-20T05:28:10.334Z,product,gid://shopify/Product/8043110006858,EtOH Pro REV2 Ethanol Botanical Extractor - Odorless Closed-Loop High Volume,etoh-pro-rev2-ethanol-botanical-extractor-odorless-closed-loop-high-volume,delete,success,
2025-12-20T05:28:11.080Z,product,gid://shopify/Product/8043110039626,FloraDuo B 2.5 gal,floraduo-b-2-5-gal,delete,success,
2025-12-20T05:28:11.750Z,product,gid://shopify/Product/8043110170698,Equinox Gallon,equinox-gallon,delete,success,
2025-12-20T05:28:12.326Z,product,gid://shopify/Product/8043110203466,FloraGro 275 gal,floragro-275-gal,delete,success,
2025-12-20T05:28:12.946Z,product,gid://shopify/Product/8043110236234,Flora Bloom 16 oz,flora-bloom-16-oz,delete,success,
2025-12-20T05:28:13.599Z,product,gid://shopify/Product/8043110269002,FloraBlend gal,florablend-gal,delete,success,
2025-12-20T05:28:14.252Z,product,gid://shopify/Product/8043110301770,FloraGro 6 gal,floragro-6-gal,delete,success,
2025-12-20T05:28:14.953Z,product,gid://shopify/Product/8043110334538,Flora Micro 55 gal,flora-micro-55-gal,delete,success,
2025-12-20T05:28:15.606Z,product,gid://shopify/Product/8043110367306,Eye Hortilux® LU 1000 DE/HTL Double-Ended,eye-hortilux-lu-1000-de-htl-double-ended-2,delete,success,
2025-12-20T05:28:16.198Z,product,gid://shopify/Product/8043110400074,Final Phase (1 gal),final-phase-1-gal,delete,success,
2025-12-20T05:28:16.898Z,product,gid://shopify/Product/8043110432842,FloraGro 15 gal,floragro-15-gal,delete,success,
2025-12-20T05:28:17.816Z,product,gid://shopify/Product/8043110465610,FloraGro 1 gal,floragro-1-gal,delete,success,
2025-12-20T05:28:18.518Z,product,gid://shopify/Product/8043110498378,FloraGro 16 oz,floragro-16-oz,delete,success,
2025-12-20T05:28:19.201Z,product,gid://shopify/Product/8043110531146,Eye Hortilux e-Start Metal Halide Lamps,eye-hortilux-e-start-metal-halide-lamps-2,delete,success,
2025-12-20T05:28:19.856Z,product,gid://shopify/Product/8043110563914,EcoPlus 396 GPH,ecoplus-396-gph,delete,success,
2025-12-20T05:28:20.494Z,product,gid://shopify/Product/8043110596682,FloraBlend 6 gal,florablend-6-gal,delete,success,
2025-12-20T05:28:21.148Z,product,gid://shopify/Product/8043110629450,FloraGro 2.5 gal,floragro-2-5-gal,delete,success,
2025-12-20T05:28:21.831Z,product,gid://shopify/Product/8043110662218,Flora Micro 2.5 gal,flora-micro-2-5-gal,delete,success,
2025-12-20T05:28:22.468Z,product,gid://shopify/Product/8043110727754,Flashgro 50' Roll,flashgro-50-roll,delete,success,
2025-12-20T05:28:23.122Z,product,gid://shopify/Product/8043110760522,Flora Bloom 2.5 gal,flora-bloom-2-5-gal,delete,success,
2025-12-20T05:28:23.835Z,product,gid://shopify/Product/8043110858826,FloraGro 55 gal,floragro-55-gal,delete,success,
2025-12-20T05:28:24.488Z,product,gid://shopify/Product/8043110891594,EJ Meta K Quart,ej-meta-k-quart,delete,success,
2025-12-20T05:28:25.111Z,product,gid://shopify/Product/8043110924362,Flora Bloom 275 gal,flora-bloom-275-gal,delete,success,
2025-12-20T05:28:25.731Z,product,gid://shopify/Product/8043110957130,FloraDuo B 1 qt,floraduo-b-1-qt,delete,success,
2025-12-20T05:28:26.368Z,product,gid://shopify/Product/8043110989898,FLOAT VALVE 3/8 in. QC -TALL BOY,float-valve-3-8-in-qc-tall-boy,delete,success,
2025-12-20T05:28:26.959Z,product,gid://shopify/Product/8043111022666,Extension Fitting (bag of 10),extension-fitting-bag-of-10,delete,success,
2025-12-20T05:28:27.653Z,product,gid://shopify/Product/8043111055434,Flora Shield 1 pt,flora-shield-1-pt,delete,success,
2025-12-20T05:28:28.352Z,product,gid://shopify/Product/8043111088202,Flavor-Ful 1 qt,flavor-ful-1-qt,delete,success,
2025-12-20T05:28:29.052Z,product,gid://shopify/Product/8043111120970,FloraKleen 1 gal,florakleen-1-gal,delete,success,
2025-12-20T05:28:29.707Z,product,gid://shopify/Product/8043111153738,FloraKleen 2.5 gal,florakleen-2-5-gal,delete,success,
2025-12-20T05:28:30.828Z,product,gid://shopify/Product/8043111186506,Floralicious Bloom 1 gal,floralicious-bloom-1-gal,delete,success,
2025-12-20T05:28:31.531Z,product,gid://shopify/Product/8043111219274,Flavor-Ful 2.5 gal,flavor-ful-2-5-gal,delete,success,
2025-12-20T05:28:32.213Z,product,gid://shopify/Product/8043111252042,Flora Micro 1 gal,flora-micro-1-gal,delete,success,
2025-12-20T05:28:32.837Z,product,gid://shopify/Product/8043111284810,FloraDuo B 1 gal,floraduo-b-1-gal,delete,success,
2025-12-20T05:28:33.545Z,product,gid://shopify/Product/8043111317578,FloraDuo A 6 gal,floraduo-a-6-gal,delete,success,
2025-12-20T05:28:34.294Z,product,gid://shopify/Product/8043111350346,Flavor-Ful 5 gal,flavor-ful-5-gal,delete,success,
2025-12-20T05:28:34.982Z,product,gid://shopify/Product/8043111415882,Flora Micro 16 oz,flora-micro-16-oz,delete,success,
2025-12-20T05:28:35.634Z,product,gid://shopify/Product/8043111448650,FloraDuo A 1 gal,floraduo-a-1-gal,delete,success,
2025-12-20T05:28:36.396Z,product,gid://shopify/Product/8043111481418,FloraKleen 6 gal,florakleen-6-gal,delete,success,
2025-12-20T05:28:37.069Z,product,gid://shopify/Product/8043111514186,FloraDuo A 1 qt,floraduo-a-1-qt,delete,success,
2025-12-20T05:28:37.740Z,product,gid://shopify/Product/8043111546954,Flora Bloom 1 gal,flora-bloom-1-gal,delete,success,
2025-12-20T05:28:38.379Z,product,gid://shopify/Product/8043111579722,Flora Shield 1 gal,flora-shield-1-gal,delete,success,
2025-12-20T05:28:39.049Z,product,gid://shopify/Product/8043111678026,Floralicious Bloom 1 qt,floralicious-bloom-1-qt,delete,success,
2025-12-20T05:28:39.799Z,product,gid://shopify/Product/8043111710794,Floralicious Bloom 2.5 gal,floralicious-bloom-2-5-gal,delete,success,
2025-12-20T05:28:40.465Z,product,gid://shopify/Product/8043111743562,Floralicious Plus 1 gal,floralicious-plus-1-gal,delete,success,
2025-12-20T05:28:41.150Z,product,gid://shopify/Product/8043111776330,FloraNectar FruitnFusion 1 gal,floranectar-fruitnfusion-1-gal,delete,success,
2025-12-20T05:28:41.789Z,product,gid://shopify/Product/8043111809098,Floralicious Grow 1 qt,floralicious-grow-1-qt,delete,success,
2025-12-20T05:28:42.615Z,product,gid://shopify/Product/8043111841866,FloraNectar Coconut 2.5 gal,floranectar-coconut-2-5-gal,delete,success,
2025-12-20T05:28:43.577Z,product,gid://shopify/Product/8043111874634,FloraNectar FruitnFusion 1 qt,floranectar-fruitnfusion-1-qt,delete,success,
2025-12-20T05:28:44.311Z,product,gid://shopify/Product/8043111907402,Floralicious Grow 2.5 gal,floralicious-grow-2-5-gal,delete,success,
2025-12-20T05:28:44.961Z,product,gid://shopify/Product/8043111940170,FloraNectar Coconut 1 qt,floranectar-coconut-1-qt,delete,success,
2025-12-20T05:28:45.736Z,product,gid://shopify/Product/8043111972938,Floralicious Grow 1 gal,floralicious-grow-1-gal,delete,success,
2025-12-20T05:28:46.405Z,product,gid://shopify/Product/8043112005706,FloraNectar Coconut 1 gal,floranectar-coconut-1-gal,delete,success,
2025-12-20T05:28:47.201Z,product,gid://shopify/Product/8043112038474,Floralicious Plus 8 oz,floralicious-plus-8-oz,delete,success,
2025-12-20T05:28:47.852Z,product,gid://shopify/Product/8043112071242,Floralicious Plus 32 oz,floralicious-plus-32-oz,delete,success,
2025-12-20T05:28:48.460Z,product,gid://shopify/Product/8043112104010,FloraNectar Pineapple 1 gal,floranectar-pineapple-1-gal,delete,success,
2025-12-20T05:28:49.141Z,product,gid://shopify/Product/8043112136778,FloraNectar FruitnFusion 2.5 gal,floranectar-fruitnfusion-2-5-gal,delete,success,
2025-12-20T05:28:49.887Z,product,gid://shopify/Product/8043112169546,FloraNova Bloom 16 oz,floranova-bloom-16-oz,delete,success,
2025-12-20T05:28:50.574Z,product,gid://shopify/Product/8043112202314,FloraNova Bloom 1 qt,floranova-bloom-1-qt,delete,success,
2025-12-20T05:28:51.260Z,product,gid://shopify/Product/8043112235082,Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed,fullgas-feminised-exodus-cheese-x-sherbert-og-photo-5-seed,delete,success,
2025-12-20T05:28:52.005Z,product,gid://shopify/Product/8043112267850,FloraNectar Natural Sugar 1 gal,floranectar-natural-sugar-1-gal,delete,success,
2025-12-20T05:28:52.689Z,product,gid://shopify/Product/8043112300618,FloraNova Grow 16 oz,floranova-grow-16-oz,delete,success,
2025-12-20T05:28:53.437Z,product,gid://shopify/Product/8043112333386,FloraNectar Pineapple 1 qt,floranectar-pineapple-1-qt,delete,success,
2025-12-20T05:28:54.077Z,product,gid://shopify/Product/8043112366154,FloraNova Grow 1 qt,floranova-grow-1-qt,delete,success,
2025-12-20T05:28:54.794Z,product,gid://shopify/Product/8043112398922,FloraNova Grow 1 gal,floranova-grow-1-gal,delete,success,
2025-12-20T05:28:55.460Z,product,gid://shopify/Product/8043112431690,Flowmaster - Gallon Meter 3/8 in,flowmaster-gallon-meter-3-8-in,delete,success,
2025-12-20T05:28:56.091Z,product,gid://shopify/Product/8043112464458,FloraNova Bloom 2.5 gal,floranova-bloom-2-5-gal,delete,success,
2025-12-20T05:28:56.774Z,product,gid://shopify/Product/8043112497226,Floralicious Plus 16 oz,floralicious-plus-16-oz,delete,success,
2025-12-20T05:28:57.462Z,product,gid://shopify/Product/8043112529994,FloraNectar Natural Sugar 2.5 gal,floranectar-natural-sugar-2-5-gal,delete,success,
2025-12-20T05:28:58.224Z,product,gid://shopify/Product/8043112693834,Guano Filtration 220U Washer Bag - 5 gallon,guano-filtration-220u-washer-bag-5-gallon,delete,success,
2025-12-20T05:28:58.846Z,product,gid://shopify/Product/8043112726602,GREENPOWERLUNIMAIRES -315 REMOTE ballast,greenpowerlunimaires-315-remote-ballast,delete,success,
2025-12-20T05:28:59.455Z,product,gid://shopify/Product/8043112759370,Heat Mat Thermostat,heat-mat-thermostat,delete,success,
2025-12-20T05:29:00.029Z,product,gid://shopify/Product/8043112792138,Gaia Mania 2.5 Gallon,gaia-mania-2-5-gallon,delete,success,
2025-12-20T05:29:00.757Z,product,gid://shopify/Product/8043112824906,Golden Gun * Nano Sulfur,golden-gun-nano-sulfur,delete,success,
2025-12-20T05:29:01.468Z,product,gid://shopify/Product/8043112857674,Gardening Indoors with Rockwool,gardening-indoors-with-rockwool,delete,success,
2025-12-20T05:29:02.058Z,product,gid://shopify/Product/8043112890442,Holland Secret Bloom 4L,holland-secret-bloom-4l,delete,success,
2025-12-20T05:29:02.788Z,product,gid://shopify/Product/8043112923210,Gardening Indoors with Soil & Hydroponics,gardening-indoors-with-soil-hydroponics,delete,success,
2025-12-20T05:29:03.443Z,product,gid://shopify/Product/8043112955978,Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed,flowerbomb-kush-feminised-green-crack-x-og-kush-photo-5-seed,delete,success,
2025-12-20T05:29:04.145Z,product,gid://shopify/Product/8043112988746,"Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64",grodan-gro-block-improved-gr22-jumbo-with-hole-6-x-6-x-4-case-of-64,delete,success,
2025-12-20T05:29:04.834Z,product,gid://shopify/Product/8043113021514,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed,francos-lemon-cheese-feminised-super-lemon-haze-x-exodus-cheese-5-sed,delete,success,
2025-12-20T05:29:05.595Z,product,gid://shopify/Product/8043113054282,FloraNova Bloom 1 gal,floranova-bloom-1-gal,delete,success,
2025-12-20T05:29:06.339Z,product,gid://shopify/Product/8043113087050,Grandma Enggy's H-2 (1 lt),grandma-enggys-h-2-1-lt,delete,success,
2025-12-20T05:29:06.946Z,product,gid://shopify/Product/8043113119818,Grow Natural 1 gal,grow-natural-1-gal,delete,success,
2025-12-20T05:29:07.624Z,product,gid://shopify/Product/8043113152586,Fog Dog Auto - Seed-  8 pk,fog-dog-auto-seed-8-pk,delete,success,
2025-12-20T05:29:08.326Z,product,gid://shopify/Product/8043113185354,Ginormous 2.5 gal,ginormous-2-5-gal,delete,success,
2025-12-20T05:29:09.024Z,product,gid://shopify/Product/8043113218122,FloraNova Grow 2.5 gal,floranova-grow-2-5-gal,delete,success,
2025-12-20T05:29:09.710Z,product,gid://shopify/Product/8043113250890,Gummibears Auto-Seed 8pk,gummibears-auto-seed-8pk,delete,success,
2025-12-20T05:29:10.475Z,product,gid://shopify/Product/8043113283658,Green Label * WASH,green-label-wash,delete,success,
2025-12-20T05:29:11.174Z,product,gid://shopify/Product/8043113316426,Green Sensation 500ml,green-sensation-500ml,delete,success,
2025-12-20T05:29:11.769Z,product,gid://shopify/Product/8043113381962,Holland Secret Micro 10L,holland-secret-micro-10l,delete,success,
2025-12-20T05:29:12.405Z,product,gid://shopify/Product/8043113414730,Holland Secret Micro H.W 4L,holland-secret-micro-h-w-4l,delete,success,
2025-12-20T05:29:13.114Z,product,gid://shopify/Product/8043113447498,Holland Secret Grow 23L,holland-secret-grow-23l,delete,success,
2025-12-20T05:29:13.802Z,product,gid://shopify/Product/8043113480266,Holland Secret Micro 4L,holland-secret-micro-4l,delete,success,
2025-12-20T05:29:14.454Z,product,gid://shopify/Product/8043113611338,Heat Mat Single Tray,heat-mat-single-tray,delete,success,
2025-12-20T05:29:15.013Z,product,gid://shopify/Product/8043113644106,Herculean Harvest 2.5 Gallon,herculean-harvest-2-5-gallon,delete,success,
2025-12-20T05:29:15.622Z,product,gid://shopify/Product/8043113676874,GREENPOWERLUNIMAIRES -315 REMOTE ballast,greenpowerlunimaires-315-remote-ballast-2,delete,success,
2025-12-20T05:29:16.321Z,product,gid://shopify/Product/8043113709642,Herculean Harvest Quart,herculean-harvest-quart,delete,success,
2025-12-20T05:29:16.973Z,product,gid://shopify/Product/8043113742410,"GRO PRO 12"" AIR POT",gro-pro-12-air-pot,delete,success,
2025-12-20T05:29:17.721Z,product,gid://shopify/Product/8043113775178,Heat Mat Dual Tray,heat-mat-dual-tray,delete,success,
2025-12-20T05:29:18.295Z,product,gid://shopify/Product/8043113807946,Hard Water Flora Micro 1 qt,hard-water-flora-micro-1-qt,delete,success,
2025-12-20T05:29:18.949Z,product,gid://shopify/Product/8043113840714,Garden Fungicide 1 gal,garden-fungicide-1-gal,delete,success,
2025-12-20T05:29:19.589Z,product,gid://shopify/Product/8043113873482,GREENPOWERLUMINAIRES  630 double 240V with 1-3K &1-4K lamps,greenpowerluminaires-630-double-240v-with-1-3k-1-4k-lamps,delete,success,
2025-12-20T05:29:20.168Z,product,gid://shopify/Product/8043113906250,Holland Secret Bloom 10L,holland-secret-bloom-10l,delete,success,
2025-12-20T05:29:20.853Z,product,gid://shopify/Product/8043113939018,Holland Secret Grow 4L,holland-secret-grow-4l,delete,success,
2025-12-20T05:29:21.523Z,product,gid://shopify/Product/8043113971786,Grow Natural 5 gal,grow-natural-5-gal,delete,success,
2025-12-20T05:29:22.178Z,product,gid://shopify/Product/8043114004554,Holland Secret Bloom 23L,holland-secret-bloom-23l,delete,success,
2025-12-20T05:29:22.828Z,product,gid://shopify/Product/8043114037322,GMO 8+ Auto-Seed 8pk,gmo-8-auto-seed-8pk,delete,success,
2025-12-20T05:29:23.635Z,product,gid://shopify/Product/8043114070090,Holland Secret Grow 10L,holland-secret-grow-10l,delete,success,
2025-12-20T05:29:24.302Z,product,gid://shopify/Product/8043114102858,Holland Secret Grow 1L,holland-secret-grow-1l,delete,success,
2025-12-20T05:29:25.004Z,product,gid://shopify/Product/8043114135626,Hawaiian Snow (Feminised) Hawaiian sativa x Laos,hawaiian-snow-feminised-hawaiian-sativa-x-laos,delete,success,
2025-12-20T05:29:25.691Z,product,gid://shopify/Product/8043114168394,Garlic Jam Auto-Seed 8pk,garlic-jam-auto-seed-8pk,delete,success,
2025-12-20T05:29:26.547Z,product,gid://shopify/Product/8043114201162,Hortilux LU400 Watt/HTL/EN,hortilux-lu400-watt-htl-en,delete,success,
2025-12-20T05:29:27.124Z,product,gid://shopify/Product/8043114233930,Hortilux LU600 Watt/HTL/EN HPS,hortilux-lu600-watt-htl-en-hps,delete,success,
2025-12-20T05:29:27.719Z,product,gid://shopify/Product/8043114266698,Hortilux- 1000 W Blue Daylight Metal Halide,hortilux-1000-w-blue-daylight-metal-halide,delete,success,
2025-12-20T05:29:28.370Z,product,gid://shopify/Product/8043114299466,Holland Secret Starter Pack,holland-secret-starter-pack-2,delete,success,
2025-12-20T05:29:28.948Z,product,gid://shopify/Product/8043114430538,Grow Big Liquid Plant Food (1 gal),grow-big-liquid-plant-food-1-gal,delete,success,
2025-12-20T05:29:29.632Z,product,gid://shopify/Product/8043114463306,Holland Secret Micro 1L,holland-secret-micro-1l,delete,success,
2025-12-20T05:29:30.284Z,product,gid://shopify/Product/8043114496074,Gardening Indoors with Cuttings,gardening-indoors-with-cuttings,delete,success,
2025-12-20T05:29:30.936Z,product,gid://shopify/Product/8043114528842,Holland Secret Bloom 1 L,holland-secret-bloom-1-l,delete,success,
2025-12-20T05:29:31.651Z,product,gid://shopify/Product/8043114561610,Herculean Harvest Gallon,herculean-harvest-gallon,delete,success,
2025-12-20T05:29:32.211Z,product,gid://shopify/Product/8043114594378,Hard Water Flora Micro 2.5 gal,hard-water-flora-micro-2-5-gal,delete,success,
2025-12-20T05:29:32.878Z,product,gid://shopify/Product/8043114627146,GMO OG-Auto – Seed-8 Pack,gmo-og-auto-seed-8-pack,delete,success,
2025-12-20T05:29:33.686Z,product,gid://shopify/Product/8043114659914,Froot by the Foot Auto -Seed-8 pk,froot-by-the-foot-auto-seed-8-pk,delete,success,
2025-12-20T05:29:34.416Z,product,gid://shopify/Product/8043114692682,Grow Big Liquid Plant Food (1 qt),grow-big-liquid-plant-food-1-qt,delete,success,
2025-12-20T05:29:35.116Z,product,gid://shopify/Product/8043114725450,Grow Natural 1 qt,grow-natural-1-qt,delete,success,
2025-12-20T05:29:35.800Z,product,gid://shopify/Product/8043114758218,Hard Water Flora Micro 1 gal,hard-water-flora-micro-1-gal,delete,success,
2025-12-20T05:29:36.503Z,product,gid://shopify/Product/8043114790986,Holland Secret Micro 23L,holland-secret-micro-23l,delete,success,
2025-12-20T05:29:37.173Z,product,gid://shopify/Product/8043114823754,GMO Auto-Seed 8pk,gmo-auto-seed-8pk,delete,success,
2025-12-20T05:29:37.903Z,product,gid://shopify/Product/8043114856522,Holland Secret Micro H.W. 1L,holland-secret-micro-h-w-1l,delete,success,
2025-12-20T05:29:38.931Z,product,gid://shopify/Product/8043114889290,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes,grodan-hugo-6in-x-6in-x-6in-pre-cut-holes,delete,success,
2025-12-20T05:29:39.568Z,product,gid://shopify/Product/8043114922058,GOLD LABEL * HYBRID,gold-label-hybrid,delete,success,
2025-12-20T05:29:40.280Z,product,gid://shopify/Product/8043114954826,Grow Natural 2.5 gal,grow-natural-2-5-gal,delete,success,
2025-12-20T05:29:40.950Z,product,gid://shopify/Product/8043114987594,Grow Grease * Fermented Vegetative Plant Juice,grow-grease-fermented-vegetative-plant-juice,delete,success,
2025-12-20T05:29:41.636Z,product,gid://shopify/Product/8043115085898,Gaia Mania Quart,gaia-mania-quart,delete,success,
2025-12-20T05:29:42.240Z,product,gid://shopify/Product/8043115118666,Gaia Mania Gallon,gaia-mania-gallon,delete,success,
2025-12-20T05:29:42.910Z,product,gid://shopify/Product/8043115151434,General Organics Starter Box,general-organics-starter-box,delete,success,
2025-12-20T05:29:44.063Z,product,gid://shopify/Product/8043115184202,Holy Punch (Feminised) The Church x Grape Photo 5 Seed,holy-punch-feminised-the-church-x-grape-photo-5-seed,delete,success,
2025-12-20T05:29:44.717Z,product,gid://shopify/Product/8043115216970,Hard Water Flora Micro 6 gal,hard-water-flora-micro-6-gal,delete,success,
2025-12-20T05:29:45.416Z,product,gid://shopify/Product/8043115249738,Holland Secret Micro H.W 10L,holland-secret-micro-h-w-10l,delete,success,
2025-12-20T05:29:46.070Z,product,gid://shopify/Product/8043115282506,Garden Fungicide 32 oz,garden-fungicide-32-oz,delete,success,
2025-12-20T05:29:46.709Z,product,gid://shopify/Product/8043115315274,Grease Gun Auto-Seed 8pk,grease-gun-auto-seed-8pk,delete,success,
2025-12-20T05:29:47.405Z,product,gid://shopify/Product/8043115348042,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,great-white-shark-feminised-super-skunk-x-brazilian-x-south-indian-5-seed,delete,success,
2025-12-20T05:29:48.368Z,product,gid://shopify/Product/8043115446346,Hum-Bolt 1 qt,hum-bolt-1-qt,delete,success,
2025-12-20T05:29:48.990Z,product,gid://shopify/Product/8043115479114,Humboldt DueceDuece 1 gal,humboldt-dueceduece-1-gal,delete,success,
2025-12-20T05:29:49.628Z,product,gid://shopify/Product/8043115511882,Hum-Bolt 2.5 gal,hum-bolt-2-5-gal,delete,success,
2025-12-20T05:29:50.314Z,product,gid://shopify/Product/8043115544650,Humboldt Bloom 1 qt,humboldt-bloom-1-qt,delete,success,
2025-12-20T05:29:50.961Z,product,gid://shopify/Product/8043115577418,Humboldt Grow 5 gal,humboldt-grow-5-gal,delete,success,
2025-12-20T05:29:51.631Z,product,gid://shopify/Product/8043115610186,Humboldt Grow 2.5 gal,humboldt-grow-2-5-gal,delete,success,
2025-12-20T05:29:52.299Z,product,gid://shopify/Product/8043115642954,Humboldt Big Up Powder 10 lbs,humboldt-big-up-powder-10-lbs,delete,success,
2025-12-20T05:29:52.983Z,product,gid://shopify/Product/8043115675722,Humboldt Big Up Powder 1 lb,humboldt-big-up-powder-1-lb,delete,success,
2025-12-20T05:29:53.741Z,product,gid://shopify/Product/8043115708490,Humboldt Big Up Powder 5 lbs,humboldt-big-up-powder-5-lbs,delete,success,
2025-12-20T05:29:54.410Z,product,gid://shopify/Product/8043115741258,Humboldt DueceDuece 1 qt,humboldt-dueceduece-1-qt,delete,success,
2025-12-20T05:29:55.017Z,product,gid://shopify/Product/8043115774026,Humboldt Grow 1 gal,humboldt-grow-1-gal,delete,success,
2025-12-20T05:29:55.653Z,product,gid://shopify/Product/8043115806794,Humboldt Honey ES 1 qt,humboldt-honey-es-1-qt,delete,success,
2025-12-20T05:29:56.354Z,product,gid://shopify/Product/8043115839562,Hum-Bolt 1 gal,hum-bolt-1-gal,delete,success,
2025-12-20T05:29:57.022Z,product,gid://shopify/Product/8043115872330,Humboldt Honey ES 5 gal,humboldt-honey-es-5-gal,delete,success,
2025-12-20T05:29:57.752Z,product,gid://shopify/Product/8043115905098,Humboldt Bloom 1 gal,humboldt-bloom-1-gal,delete,success,
2025-12-20T05:29:58.749Z,product,gid://shopify/Product/8043115937866,Humboldt Honey Hydro Carbs 1 gal,humboldt-honey-hydro-carbs-1-gal,delete,success,
2025-12-20T05:29:59.414Z,product,gid://shopify/Product/8043115970634,Humboldt Grow 1 qt,humboldt-grow-1-qt,delete,success,
2025-12-20T05:30:00.117Z,product,gid://shopify/Product/8043116003402,Humboldt Honey ES 1 gal,humboldt-honey-es-1-gal,delete,success,
2025-12-20T05:30:00.863Z,product,gid://shopify/Product/8043116036170,Humboldt Master A 1 gal,humboldt-master-a-1-gal,delete,success,
2025-12-20T05:30:01.530Z,product,gid://shopify/Product/8043116068938,Humboldt Bloom 5 gal,humboldt-bloom-5-gal,delete,success,
2025-12-20T05:30:02.209Z,product,gid://shopify/Product/8043116101706,Humboldt Master A 2.5 gal,humboldt-master-a-2-5-gal,delete,success,
2025-12-20T05:30:02.861Z,product,gid://shopify/Product/8043116134474,Humboldt Master B 2.5 gal,humboldt-master-b-2-5-gal,delete,success,
2025-12-20T05:30:03.588Z,product,gid://shopify/Product/8043116167242,Humboldt Micro  2.5 gal,humboldt-micro-2-5-gal,delete,success,
2025-12-20T05:30:04.303Z,product,gid://shopify/Product/8043116200010,Humboldt Master A 1 qt,humboldt-master-a-1-qt,delete,success,
2025-12-20T05:30:04.976Z,product,gid://shopify/Product/8043116232778,Humboldt Honey Hydro Carbs 2.5 gal,humboldt-honey-hydro-carbs-2-5-gal,delete,success,
